Title,Company,Reference Code,Posted Date,Closing Date,Employment Mode,Salary,Vacancy,Location,Job Description,Skills & Requirements,Graduation Year,Fields of Study,Education Level (pursuing / obtained),Required Level of Work Experience,About Company,Application Methods,Address,Email,Phone,Fax,Website,Note,Nature of Business,Job Categories
Finance Intern (6-Month Contract),Credit Agricole Corporate and Investment Bank,JIS00335106,2024-08-08,2024-09-06,"Full Time, Internship",Negotiable,1,Hong Kong - Hong Kong Island,"Summary
The Intern will support the Asia Pacific (APAC) Financial & Strategic Steering (PIL) team in carrying out its various missions including the Asset Liability Management (ALM), performance monitoring, Fund Transfer Pricing and financial steering. The Intern will develop an overview of the Bank business in the region, while gaining exposure to a large number of internal stakeholders, from both Front Office and Support Function across Asia Pacific.
Start date: 1 January 2025
Key Responsibilities
Asset & Liability Management (ALM): produce all ALM related indicators used by team to monitor ALM risks. Support team in preparing presentation material such as the ones used for the monthly regional Liquidity Risk Committee, as well as in preparing any ad hoc analysis on hot topics.

Financial steering: support senior team members in monitoring the usage of scarce resource within APAC (Capital, Liquidity, RWA, Balance-sheet size etc.), developing metrics and regular ad hoc analyses to identify APAC P&L drivers, and levers for profitability improvements.

Tool enhancement: Identify, propose and implement process and tools improvement to lower the production workload of the team, upgrading the existing Excel / Power BI tools/processes, developing new solutions to better address needs of the team","Bachelor or Master student in Engineering or Finance
Internship experience in Banking preferred, within ALM, Treasury, Finance a plus
Previous experience in coding/IT projects a must through academic work, previous internship and/or personal projects
Excellent interpersonal and communication skills
Good presentation, communication, problem solving skills and a team player able to manage project with some autonomy
A proactive learner and self-starter seeking continuous improvement in all job-related aspects
Good coding skills/knowledge in at least one coding language
Good written and oral English",2026 - 2027,"Accounting & Finance, Engineering","Master / Postgraduate Diploma, Bachelor",None,"Crédit Agricole CIB is the corporate and investment banking arm of Credit Agricole Group, the 10th largest banking group worldwide in terms of balance sheet size (The Banker, July 2022).
More than 8,900 employees across Europe, the Americas, Asia-Pacific, the Middle East and Africa support the Bank's clients, meeting their financial needs throughout the world.
Crédit Agricole CIB offers its large corporate and institutional clients a range of products and services in capital markets activities, investment banking, structured finance, commercial banking and international trade.
The Bank is a pioneer in the area of climate finance, and is currently a market leader in this segment with a complete offer for all its clients.
  The Corporate and Investment Bank offers its clients a comprehensive range of products and services structured around six major divisions:
Client Coverage & International Network
Global Investment Banking
Structured Finance
Global Markets
Debt Optimisation & Distribution
International Trade & Transaction Banking
  The Bank provides support to clients in large international markets through its network with a presence in major countries in Europe, America, Asia Pacific and the Middle East.
The support functions are the key partners of our performance. Collaboration between our different business lines is at the heart of our priorities and allows everyone to participate in the development of our activities.
Risks and Permanent Control
Compliance
General inspection
Finance
Operations (middle and back office)
IT
Legal
Human Resources
  For more information, please visit the website at www.ca-cib.com",,"27/F, Two Pacific Place, 88 Queensway, Hong Kong",HKG-HumanResources@ca-cib.com,852 2826 7336,852 3910 5017,https://jobs.ca-cib.com/job/job-finance-intern-6-month-contract-_91823.aspx,,Banking / Financial Services,Banking and Finance Executive
Intern - Marketing Communications,Sinclair Communications Limited,JIS00335105,2024-08-08,2024-08-31,"Part Time, Internship",HKD ($) 400 per day,2,Hong Kong - Hong Kong Island,"You are studying marketing, communications, new media, journalism or similar and are curious about what it’s like to work for a fast-paced marketing agency. You have a passion for integrated marketing communications and public relations. You dream of being a leader in the industry but need to get your foot in the door to kick off a successful career. If this sounds like you, read on.
We’re on the lookout for self-motivated Interns who have an entrepreneurial spirit and ‘can-do’ attitude to join our Hong Kong office. Someone who is creative, loves storytelling and can confidently share their thoughts with colleagues. As Intern, you will be part of a collaborative, vibrant and busy team, so it’s important that you work well with others. At Sinclair, we have a passion for nurturing next generation talent by offering paid opportunities for students who are interested in developing their career in the marketing communications, public relations and digital marketing field.
RESPONSIBILITIES IN THIS POSITION
Copywriting and translation
Market research and database updates
Media and social media monitoring, analysis and reporting
Track outcomes against KPIs and competitors
Assist in executing integrated communications plans including events, influencer marketing, media engagement and more
Liaise with external stakeholders on the phone and face-to-face
Assist the wider team on ad hoc day-to-day duties","REQUIREMENTS OF THE CANDIDATE
Currently enrolled in a full-time accredited degree programme
Strong work ethic
Can demonstrate critical thinking, curiosity and eagerness to learn
Excellent interpersonal communications and writing skills
Works well under pressure, working to tight deadlines and juggling multiple tasks at the same time
High attention to detail and accuracy
Holder of Permanent HK ID card or legally eligible to work in Hong Kong
A sense of humour!",2024 - 2026,"Creative & Professional Writing, Translation, Creative Media, Business Administration, Chinese Language & Literature, Communication, Marketing, Journalism",Bachelor,None,"Sinclair is a multi award-winning independent PR, digital, social media, and experiential agency. We work across industry and sector with one goal in mind – to create business impact for our clients through persuasive storytelling. Our bold approach builds value, inspires action, changes conversations, and grows reputation. We devise and nurture integrated communications campaigns that are deliberately shareable and generate ideas that get people talking. Find out more at www.sinclaircomms.com.
SINCLAIR VALUES
Team members are expected to understand and live by our team values.
Respect: We build positive relationships based on mutual respect with our colleagues, clients and our community
Honesty & Integrity: We build responsible, trustworthy, fair-minded relationships. We value our reputation and work towards protecting our clients. We strive for the highest levels of professionalism.
Team First: We are an independent business based on strong family values. We foster a positive, passionate team environment where talent is nurtured, people are valued, and an entrepreneurial spirit is encouraged
Client Partnerships: We cultivate and nurture positive client relationships, promoting collaborative partnerships where we view ourselves as an extension of their team. From strategic council to informal advice, we work beside our clients to achieve their goals.
Excellence: Deliver consistently high-quality services to our clients. We’re not satisfied with satisfactory.
Creativity: In all aspects of our work – processes, strategy building and implementation. We believe that creative thinking is the key to excellence, enduring growth, and success.
Balance: Work-life balance extends to working hours, holidays, and our unique culture
Community Good: Work with local charities and not-for-profits to create a positive impact on our local community.
EQUAL OPPORTUNITY POLICY
Sinclair believes firmly in ensuring equal opportunities and as your employer is committed to enforcing equality across the team. Each individual will be seen as equals in every aspect of the company’s recruitment, employment, training, promotion, transfer, compensation, benefits and termination policies. 
No member of the Sinclair team will face a disadvantage because of age, gender, pregnancy, physical or mental state, race, colour, nationality, religious or political affiliations, sexual orientation, marital status, or family status during your employment, or when applying for a job with Sinclair.
The values that matter to us are your suitability and capability for the job position. Our teammates are recognised and rewarded according to their contribution, performance, and skill.
We do not condone any kind of behaviour of discrimination, harassment, vilification, and victimization under any circumstances. ","Please address your application to : Apple Galope, Associate Director - Talent & Operations","7/F, 299 QRC, 299 Queen's Road Central, Sheung Wan, Hong Kong",joinus@sinclaircomms.com,29151234,,https://sinclaircomms.com/jobs/job/,"DURATION OF THE INTERNSHIP
40-day full-time internship
Candidate must be able to complete internship in full to be considered
Personal data will be used for recruitment purposes only.
Applicants who do not receive our response within 2 months are considered unsuccessful for the above opening.",Media / Publishing / Communication,"Marketing / Market Research
PR / Event Management"
Assistant Project Engineer,Henley Engineers Limited,JIS00335103,2024-08-08,2024-09-05,"Full Time, Graduate",HKD ($) 19K - 25K per month,1,"New Territories, Hong Kong","- Assist Project Manager to liaise with the client, vendor, workshop and subcontractor to implement the project work in various mechanical & electrical engineering works, and automation system in the industrial plant.
- Perform design and drafting work for industrial Mechanical and Electrical System / machinery / metal works .
- Assist to provide the technical support, problem solving and trouble shooting on various mechanical and electrical systems in the industrial plants.","- Degree Holder in Mechanical / Marine Engineering or relevant discipline
- At least 1 year relevant working experience in engineering work
- Strong analytical skill, well organized and self-motivated
- Able to work independently
- Good inter-personal skill and presentation skill
- Fluency in written and spoken English and Chinese / Mandarin
- Proficient in AutoCAD / MicroStation",2023 - 2024,"Engineering, Mechanical Engineering",Bachelor,1 year,"Henley Engineers Limited is the professional engineers in providing the multi-disciplined engineering services and products to the engineering community; and offer one-stop engineering approach to provide the front-end industrial solutions and specialize to provide the custom-purpose built solutions of industrial systems, material handling equipment, water control gates and metal and composite articles for application in the mechanical plants.",Please address your application to : K.P. WONG,,info@henley.hk,35831139,35831136,http://www.henley.hk,"Resume, Expected Salary and Available Date to be provided in job application.",Engineering,Engineering - Electronic / Industrial / Electrical / Mechanical and others
"Contract Staff – Customer Due Diligence, CDD Compliance Unit (6-month contract)","CTBC Bank Co., Ltd.",JIS00335102,2024-08-08,2024-09-06,"Full Time, Temporary",Negotiable,2,Hong Kong - Kowloon,"Responsibilities:
Perform clerical duties in account opening and periodic account review;
Perform document filing and data input tasks;
Handle ad hoc projects and assigned duties.","Requirements:
  Current undergraduate students or recent University graduate in business related disciplines;
Able to handle multiple tasks independently and work under tight deadlines and pressure;
Good knowledge of anti-money laundering (AML) issues;
Good interpersonal and communication skills;
Proficient in both written and spoken English and Chinese (including Mandarin).",2021 - 2024,Accounting & Finance,Bachelor,1 year,"CTBC has HK branch and Kowloon branch in HK was established in 1997. Its located at IFC and Manhattan Place with around 500 employees.
Main business includes corporate and commercial banking, trade finance, cash management, capital market, private banking and wealth management.",,"Room 2801, 28/F, Two International Finance Centre, 8 Finance Street, Central",hk.recruitment@ctbcbank.com,29161886,28109742,,,Banking / Financial Services,"Banking and Finance Executive
Others
Legal / Compliance"
Brand Ambassador,Spendsy Limited,JIS00335100,2024-08-08,2024-09-06,"Part Time, Internship",HKD ($) 350 - 1K per month,10,Hong Kong - New Territories,"Interested to work at a start-up company and build on your own in the future? 
Spendsy is a retail collaborative platform to create cross-merchant coupons for scalable events in seconds. At Spendsy, we are looking for ambassadors with an entrepreneurial spirit and a drive for change to endorse our product. Over the course of one semester, you will be able to work on a multitude of projects with a focus on introducing Spendsy to other fellow university students and the HK local community. You will have the opportunity to take ownership of your work and cooperate closely with other university students as well as our partner merchants. 
Key Responsibilities and Benefits:
Represent and promote the Spendsy App to university students, parents, teachers, and the general public
Take charge of Spendsy’s marketing campaigns on social media and on campus
Create promotion materials (leaflets, banners, stickers etc.)
Post engaging content on Spendsy’s social media account twice every month using creative outlets
Enriching opportunity for design, marketing students to build their portfolio 
Expand on your teamwork, presentation, and public speaking skills
This program is a freelance opportunity with no fixed salary (Salary will be determined by the project scope in the future)","Requirements:
Currently enrolled in an accredited local university in Hong Kong (All grade levels are welcome to apply)    
Hong Kong citizen or work permit holder is a must
Fluency in written and spoken Cantonese is required, English is a plus
Proficient in MS Office
Additional Considerations:
Students pursuing Design, Art, Marketing, Business majors is a plus
Experience in Adobe Creative Suite (e.g. photoshop, illustrator, premiere) and Canva
Has a public Instagram or Linkedin Account for active endorsement
Previous work experience is a plus",2023 - 2028,Any Discipline,"Bachelor, Master / Postgraduate Diploma",1 year,"Spendsy Limited was founded in Hong Kong by 4 graduates who wanted to address some common problems a business user and consumer face while dealing with discounts and coupons. SMEs that use social media but are having a hard time managing customer’s contact due to limited resources and knowledge of using current CRM solutions. On the other hand, consumers suffer from the bulky and environmentally unfriendly printed coupons and cards, as well as the broken linkage between online ads and offline shopping. We hope to solve the above-mentioned problem through our social media wallet platform ""Spendsy"".",,"Unit 946, 9/F, Building 19W, No. 19 Science Park West Avenue, Hong Kong Science Park, Pak Shek Kok, N.T., Hong Kong",,96173604,,,"Please note:
Please fill out the application form to submit your resume as well as a short video up to 1 minute introducing yourself and why you are particularly interested in this ambassador program. 
Application form: https://forms.gle/FKZwxg8bTkUmrTY96
The content of this Job Description represents a generic view of the Job. It is not an exhaustive list of all the required responsibilities, duties and skills.  
For more information, please contact careers@spendsy.com",Information Technology / Telecom / Technology,"PR / Event Management
Marketing / Market Research
Creative / Design / Artist"
System Engineer,UNOTECH LIMITED,JIS00335095,2024-08-08,2024-08-31,"Full Time, Graduate",Negotiable,2,hk island,"Bachelor’s degree in Computer Science, Information Technology, or similar qualification
Knowledge in general system infrastructure technologies including Storage Area Network, backup and recovery, virtualization, infrastructure-related, cloud computing, automation and container technologies
Knowledge of vendor products, such as HPE, Redhat, and Veeam will be an advantage
Strong interpersonal and presentation skills with the ability to interact effectively with all levels of management.
Self-motivated, flexible and sensitive to clients’ needs and concerns
Able to work in a multi-task environment and handle a high volume of requests, specifically unplanned/unscheduled requests.
Able to execute instructions and to request clarification when needed
With SAN Storage, VMware, and HCI Solution certification are advantageous
Be responsible for proposal writing, solution presentation, and preparing project documentation
Excellent presentation, verbal and written communication skills in Mandarin, Cantonese and English","Strong interpersonal and presentation skills, capable of interacting effectively with all levels of management.
Self-motivated, flexible, and sensitive to clients' needs and concerns.
Ability to work in a multi-task environment and handle a high volume of requests, including unplanned/unscheduled requests.
Capability to execute instructions and request clarification when needed.
Certifications in SAN Storage, VMware, and HCI solutions are advantageous.",2021 - 2023,Any Discipline,"Master / Postgraduate Diploma, Bachelor, Higher Diploma / Associate Degree, Doctorate or above",1 year,"Unotech is a well-established systems integrator, solution provider and technology consultancy provides tailor-made solutions for business in Hong Kong",,"Room E, 26/F, Legend Tower, 7 Shing Yip Street, Kwun Tong, Kowloon",amanda@uno-tech.com.hk,852 3167 7030,852 3167 7030,https://uno-tech.com.hk/,,Information Technology / Telecom / Technology,IT / Programming
二級/三項目主任 (PO II) (合約) (編號：TSWD/82324),St. James' Settlement,JIS00335094,2024-08-08,2024-09-06,"Full Time, Graduate",HKD ($) 16.87K per month,1,天水圍,"統籌和管理天水圍小學/中學託管服務、小組或活動等等
協助進行及維持單位的兒童及青少年服務、文書處理或其他相關工作
處理由督導指派的其他工作
合約期至2025年8月31日，視乎工作表現可獲續約及約滿酬金; 薪金起薪$16870 (按經驗及職位而調整)
工作地點 : 天水圍","香港中學文憑考試五科包括中文、英文、數學達二級 或 (ii)香港中學會考五科合格包括中文、英文(2007年前之""課程乙"")、數學或具同等學歷
具文憑或副學士以上 (或同等學歷)
願意或善於與兒童及青少年溝通; 富熱誠、具耐性及愛心、有責任心等",2021 - 2024,Any Discipline,"Higher Diploma / Associate Degree, Bachelor, Master / Postgraduate Diploma, Doctorate or above",None,"聖 雅 各 福 群 會 是 一 間 多 元 化 的 社 會 服 務 機 構 ， 為 社 區 內 不 同 需 要 的 人 士 ， 提 供 高 質 素 的 綜 合 服 務 ， 協 助 其 自 助 助 人 ， 從 而 建 立 一 個 融 合 、 和 諧 的 社 會 。

我 們 會 致 力 改 善 服 務 ， 成 為 全 港 最 優 秀 的 社 會 服 務 機 構 及 先 驅 之 一 ， 以 適 當 地 及 迅 速 地 回 應 社 會 轉 變 ， 滿 足 及 超 越 服 務 對 象 的 需 要 。

我 們 並 密 切 關 心 香 港 以 外 地 區 的 服 務 發 展 ， 彼 此 學 習 ， 並 謀 求 合 作 的 機 會 。",,天水圍天恒邨停車場大樓B翼5樓,sophie.lau@sjs.org.hk,,24835300,,有意者請於20/09/2024或之前，函附履歷電郵至sophie.lau@sjs.org.hk，或郵寄至天水圍天恒邨停車場大樓B翼5樓，或傳真至24835300。,Others,Administration - Private Sector
Intern / Assistant (Human Resources Department),Christian Family Service Centre,JIS00335093,2024-08-08,2024-09-06,"Part Time, Internship",Negotiable,1,Hong Kong - Kowloon,"Assist in posting recruitment advertisements: such as supporting the HR team in creating and publishing job ads on various platforms, ensuring attractive and accurate job descriptions to attract candidates;
Assist with data entry and collaborate on special projects related to recruitment.","Undergraduate students in HRM, Information Technology or Business related disciplines;
Proficiency in PC operations (MS Office applications and Chinese Word Processing) and Graphic Design, Video and Editing software (Adobe Photoshop and Canva etc.);
Creative, digitally savvy, with good analytical, communication, and interpersonal skills;
Willing to learn and passionate about contributing to good causes.",2024 - 2025,"Human Resources & Labour Relations, Information Systems & Analytics, Business Administration",Bachelor,None,"Christian Family Service Centre is a value-driven, multi-service, non-profit organization with the mission to support families in need.  We are seeking dedicated people who share our values and are willing to contribute to the growth of the organization.",,九龍觀塘翠屏道三號,recruit@cfsc.org.hk,29508352,,https://www.cfsc.org.hk/,,Public / Civil,Human Resources / Training / Recruitment
遊戲開發工程師,HK TUYOO TECHNOLOGY LIMITED,JIS00335090,2024-08-08,2024-09-06,"Full Time, Graduate",HKD ($) 20K - 25K per month,2,Causeway Bay Wan Chai District,"崗位職責：
1. 參與遊戲客戶端和伺服器端的設計、開發和優化工作。
2. 與美術設計師、遊戲策劃人員緊密合作，確保遊戲效果和用戶體驗達到最佳。
3. 解決遊戲開發過程中遇到的技術難題，提升遊戲性能和穩定性。
Responsibilities:
1. Participate in the design, development, and optimization of game clients and servers.
2. Work closely with artists and game planners to ensure the best game effects and user experience.
3. Solve technical problems encountered in the game development process and improve game performance and stability.","職位要求：
1. 香港中文大學、香港科技大學、香港大學、香港理工大學計算機相關專業應屆畢業生。
2. 具備遊戲開發經驗，或者在科技公司有過實習經驗者優先。
3. 熟悉C++、C#、Java、Python、Go等至少一種編程語言。
4. 對遊戲開發充滿熱情，關注遊戲行業動態和趨勢。
5. 良好的團隊協作能力和溝通能力，能夠在壓力下工作。
6. 接受大小週工作制，能夠適應加班安排。
加分項：
1. 在校期間參與過遊戲開發項目，或者有個人獨立開發的遊戲作品。
2. 了解Unity、Unreal Engine、Cocos等主流遊戲引擎的使用。
3. 有良好的算法基礎和數據結構知識。
4. 參與過開源項目或者在技術社區有活躍貢獻。
  Requirements:
1. Recent graduates from computer-related majors at The Chinese University of Hong Kong, The Hong Kong University of Science and Technology, The Hong Kong Polytechnic University，or The University of Hong Kong.
2. Game development experience or internship experience in a tech company is preferred.
3. Proficiency in at least one programming language such as C++, C#, Java, Python, or Go.
4. Passionate about game development, and keeping up with industry trends and dynamics.
5. Good teamwork and communication skills, able to work under pressure.
6. Willing to accept the bi-weekly working system and can adapt to overtime arrangements.
Preferred Qualifications:
1. Participated in game development projects during school or has independently developed game works.
2. Understanding of mainstream game engines such as Unity, Unreal Engine, or Cocos.
3. Strong algorithm and data structure knowledge.
4. Participation in open-source projects or active contributions to technical communities.",2021 - 2025,"Computer & Information Sciences, Computer Science & Engineering, Computing & Software Technologies, Computing, Computing Mathematics, Internet & Multimedia Technology","Bachelor, Master / Postgraduate Diploma, Doctorate or above",None,"Founded in February 2013, Tuyoo Games is a leading developer and publisher in China’s fast growing interactive entertainment industry. With more than 10 million daily active users all over the world, our company has made a wide range of mobile games, including poker games, such as Tuyoo Landlord Poker, Tuyoo Mahjong, and Solitaire Tripeaks,casual games, such as Panda Cube Smash and Tuyoo Fishing Mania, puzzle games, such as Word Relax, and mid-core games, such as Three Kingdoms and Riddles, serving around 400 million users. Recommended by mainstream App Stores, Tuyoo Games has over the years accumulated a considerable number of R&D patents, winning awards from widely-recognized professional communities and organizations. Headquartered in Beijing with branch offices located in Shenzhen, Changsha, Xi’an, and North America, our more than 600 employees are committed to developing high quality mobile games to empower and entertain players across the globe.",,"Gloucester Road, Causeway Bay",zengpeiling@tuyoogame.com,+86 13610249634,,,,Information Technology / Telecom / Technology,"Others
IT / Programming"
Internship - Audit,AIP Partners C.P.A. Limited,JIS00335089,2024-08-08,2024-09-06,"Part Time, Internship",HKD ($) 50 - 65 per hour,3,Wan Chai,"  Audit Assurance
Accounting
 ","  0 to 2 year(s) relevant working experience, non-local student/ fresh graduates are welcome
Familiar with MS Office and accounting software.
Good interpersonal skill, self-motivated and able to work under pressure
Fluent spoken and written English and Mandarin
Immediately available is preferred",2020 - 2026,Accounting & Finance,"Higher Diploma / Associate Degree, Bachelor, Master / Postgraduate Diploma",1 year,AIP Partners C.P.A. Limited is a long- established and expanding CPA firm in Wan Chai. We provide a wide range of quality professional services to clients. We are a HKICPA Authorized Employer.,"Please address your application to : Yani Lai, HR","Room 1405-07 CC Wu Building, 302-308 Hennessy Road, Wanchai, HK",hr@aipcpa.com,21698887,,https://www.aipcpa.com,"- Covering letter
- Resume",Accounting / Audit / Taxation,Accounting / Auditing / Tax
Part Time Account Clerk,AIP Partners C.P.A. Limited,JIS00335088,2024-08-08,2024-09-06,"Part Time, Temporary",HKD ($) 50 - 60 per hour,2,Wan Chai,"- Assist in handling daily accounting operations
- Able to handle full set of accounts with reference
- Conduct bank reconciliations and AR/AP management reports
- Prepare financial statements and monthly accounting reports","- Diploma in Accountancy or related disciplines, student member of HKICPA / HKAAT
- LCCI Intermediate or above
- Hands on accounting software experience, good at MS Excel
- Fluent in both English and Mandarin
- Fresh graduate would also be considered
   ",2019 - 2022,Accounting & Finance,"Master / Postgraduate Diploma, Bachelor, Higher Diploma / Associate Degree",0.5 years,AIP Partners C.P. A. Limited is a long-established and expanding CPA firm in Wan Chai. We provide a wide range of quality professional services to clients. We are a HKICPA Authorized Employer.,Please address your application to : Yani Lai,"Room 1405-07 CC Wu Building, 302-308 Hennessy Road, Wanchai, HK",hr@aipcpa.com,21698887,,http://www.aipcpa.com,"- Cover letter
- Resume",Accounting / Audit / Taxation,Accounting / Auditing / Tax
Audit Junior,AIP Partners C.P.A. Limited,JIS00335087,2024-08-08,2024-09-06,"Full Time, Graduate",HKD ($) 15K - 20K per month,2,Wan Chai,"- Carry out statutory or special audits, drafting audited financial statements and preparing analytical reports
- Preparing tax computation and schedules for tax compliance
- Liaison with clients for job coordination","1 to 2 year(s) relevant working experience, non-local student/ fresh graduates are welcome
Familiar with MS Office and accounting software.
Good interpersonal skill, self-motivated and able to work under pressure
Fluent spoken and written English and Mandarin
Immediately available is preferred",2021 - 2024,Accounting & Finance,Master / Postgraduate Diploma,1 year,AIP Partners C.P.A. Limited is a long-established and expanding CPA firm in Wan Chai. We provide a wide range of quality professional services to clients. We are a HKICPA Authorized Employer.,"Please address your application to : Yani Lai, HR","Room 1405-07 CC Wu Building, 302-308 Hennessy Road, Wanchai, HK",hr@aipcpa.com,21698887,,http://www.aipcpa.com,Covering letter and resume,Accounting / Audit / Taxation,Accounting / Auditing / Tax
Project Management Trainee,Anson Tools Holdings Limited,JIS00335045,2024-08-08,2024-09-06,"Full Time, Graduate, Management Trainee",HKD ($) 16K - 23K per month,1,"HK Island, Hong Kong","This position will participate in Project Team Works including:
Familiar with the whole process of project management from receiving a tender invitation to handover after project completion.  
Study the tender documents and highlight the main & critical requirements for internal discussion and future reminder. 
Analyze the feasibility of each potential project.
Source the potential items and the potential manufacturers.
Prepare documentaries such as monthly report as per clients' request.
Liaise with both manufacturers and clients regularly.
Attend project meetings with teammate and record clients' requirements. 
Prepare or edit AutoCAD drawing for submission if required.
Go for site visit in Hong Kong with teammate.
Monitor on-site work with teammate.
Do cost prediction and calculation.","Project Management, Process Improvement, Technical Understanding,
Documentation Skills, Safety Management, Software applications such as : AutoCAD and SketchUp
Good command in English and Chinese (both Cantonese & Putonghua) language skills.
Physically fit to travel, and prepared to travel.",2020 - 2023,Any Discipline,"Higher Diploma / Associate Degree, Bachelor, Master / Postgraduate Diploma",None,"We, Anson Tools Holdings Limited - a 40-Year of Tools & Equipment Supplier, are seeking a high caliber candidate for the position of Project Management Trainee.",,,hr@ansontools.com,,,,CV and application letter,Trading / Sourcing / Merchandising,"Engineering - Construction / Building Services
Engineering - Electronic / Industrial / Electrical / Mechanical and others"
STEM TUTOR,INTELLIGENT TRAINING CENTER LIMITED,JIS00334653,2024-08-08,2024-09-06,"Full Time, Graduate",Negotiable,2,觀塘,"Job duties: Develop up-to-date curriculum & lesson plans for STEM
Education purpose - Testing different teaching materials (Hard or Soft-ware) - Convert the above scheme to teaching materials - Teaching STEM Education for students (Primary and Secondary School) - Manage and arrange tutors’ working schedule - Assist in events and competitions preparation when necessary - Support daily office operation - 5 Days work per week","Job Requirement: Bachelor's degree student in Engineering,
Computer Science, Education or related subjects is preferred
- Knowledge in Python, JavaScript and Web is preferred
- Communicate efficiently in Cantonese
- Eligible to pass Sexual Conviction Record Check (SCRC)
- Hardworking, self-motivated and team-player",2021 - 2024,Any Discipline,Bachelor,None,"Our company provides professional STEAM on-site services and computer courses to primary and secondary schools across different districts in Hong Kong. The teachers we hire will be mainly responsible for teaching part of the STEAM and computer courses in some schools.
Before our teachers conduct on-site teaching, our company will first arrange for them to undergo professional training to ensure teaching quality and sufficient understanding of the courses to be taught. In addition to receiving professional training related to the courses, our teachers can also gain experience in teaching at local schools.",,,raymond.wong@i-software.com.hk,,,,,Education,"Education
IT / Programming"
